"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","confidence","inside_published_operating_range"
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-10","62.08","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-9","64.16","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-8","66.3","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-7","68.48","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-6","70.72","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-5","73.01","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-4","75.36","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-3","77.76","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-2","80.21","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","-1","82.73","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","0","85.3","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","1","87.93","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","2","90.62","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","3","93.37","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","4","96.18","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","5","99.05","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","6","101.98","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","7","104.98","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","8","108.04","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","9","111.17","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","10","114.36","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","11","117.61","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","12","120.93","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","13","124.32","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","14","127.78","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","15","131.31","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","16","134.9","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","17","138.57","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","18","142.31","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","19","146.12","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","20","150","manufacturer_or_distributor_anchor","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","21","153.96","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","22","157.98","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","23","162.09","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","24","166.27","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","25","170.52","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","26","174.85","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","27","179.26","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","28","183.75","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","29","188.32","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","30","192.96","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","31","197.69","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","32","202.49","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","33","207.38","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","34","212.35","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","35","217.4","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","36","222.54","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","37","227.76","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","38","233.07","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","39","238.46","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"Swiss Arms","Heavy 150 PSI — siliconé","swiss-arms-heavy-150-silicone","40","243.93","estimated_propane_ratio","150","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-15","39.5","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-14","40.88","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-13","42.3","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-12","43.75","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-11","45.24","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-10","46.77","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-9","48.34","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-8","49.94","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-7","51.59","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-6","53.27","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-5","55","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-4","56.77","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-3","58.58","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-2","60.43","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","-1","62.32","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","0","64.26","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","1","66.24","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","2","68.27","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","3","70.34","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","4","72.46","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","5","74.62","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","6","76.83","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","7","79.09","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","8","81.39","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","9","83.75","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","10","86.15","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","11","88.6","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","12","91.1","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","13","93.66","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","14","96.26","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","15","98.92","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","16","101.63","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","17","104.39","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","18","107.21","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","19","110.08","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","20","113","manufacturer_or_distributor_anchor","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","21","115.98","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","22","119.01","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","23","122.11","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","24","125.25","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","25","128.46","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","26","131.72","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","27","135.04","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","28","138.42","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","29","141.86","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","30","145.36","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","31","148.92","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","32","152.54","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","33","156.23","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","34","159.97","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
"ATM / Ama Tsu Maru","PSI110 — sec","atm-psi110-dry","35","163.78","estimated_propane_ratio","113","20","anchor_scaled_propane_antoine_nist","high",""
